id_pdv;id_sku;fecha_min;fecha_max;anio_semana_min;anio_semana_max;count_nonzero;sum_cantidad;fecha;anio_semana;cantidad;cantidad_neta;cantidad_bruta;venta;venta_neta;venta_bruta;volumen_neto;volumen_bruto;precio
785083;2741;30/09/2021;07/10/2021;202139;202140;2;11;07/10/2021;202140;6;6;6;252.00;252.00;252.00;1.500;1.500;42.00
785998;384;04/10/2021;04/10/2021;202140;202140;0;0;04/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
785998;4464;02/10/2021;09/10/2021;202139;202140;2;6;09/10/2021;202140;4;4;4;185.20;185.20;185.20;1.728;1.728;46.30
787169;4464;09/10/2021;09/10/2021;202140;202140;1;1;09/10/2021;202140;1;1;1;50.00;50.00;50.00;0.432;0.432;50.00
788651;384;04/10/2021;04/10/2021;202140;202140;1;2;04/10/2021;202140;2;2;2;114.58;114.58;114.58;0.900;0.900;57.29
788651;975;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;117.60;117.60;117.60;1.330;1.330;23.52
788651;2741;04/10/2021;04/10/2021;202140;202140;1;3;04/10/2021;202140;3;3;3;126.00;126.00;126.00;0.750;0.750;42.00
788651;4464;04/10/2021;04/10/2021;202140;202140;1;1;04/10/2021;202140;1;1;1;46.30;46.30;46.30;0.432;0.432;46.30
792250;4464;09/10/2021;09/10/2021;202140;202140;1;4;09/10/2021;202140;4;4;4;195.60;195.60;195.60;1.728;1.728;48.90
797318;4464;04/10/2021;04/10/2021;202140;202140;0;0;04/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
801122;384;07/10/2021;07/10/2021;202140;202140;1;4;07/10/2021;202140;4;4;4;229.16;229.16;229.16;1.800;1.800;57.29
801122;975;07/10/2021;08/10/2021;202140;202140;1;8;07/10/2021;202140;8;8;8;188.16;188.16;188.16;2.128;2.128;23.52
801122;975;07/10/2021;08/10/2021;202140;202140;1;8;08/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
801122;2741;07/10/2021;07/10/2021;202140;202140;1;6;07/10/2021;202140;6;6;6;252.00;252.00;252.00;1.500;1.500;42.00
801122;4464;07/10/2021;07/10/2021;202140;202140;1;7;07/10/2021;202140;7;7;7;324.10;324.10;324.10;3.024;3.024;46.30
801123;384;09/10/2021;09/10/2021;202140;202140;1;5;09/10/2021;202140;5;5;5;286.45;286.45;286.45;2.250;2.250;57.29
801123;2741;09/10/2021;09/10/2021;202140;202140;1;5;09/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
802936;975;02/10/2021;09/10/2021;202139;202140;2;48;09/10/2021;202140;24;24;24;439.20;439.20;439.20;6.384;6.384;18.30
802953;384;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;286.45;286.45;286.45;2.250;2.250;57.29
802953;2741;05/10/2021;05/10/2021;202140;202140;0;0;05/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
802953;4464;04/10/2021;04/10/2021;202140;202140;1;3;04/10/2021;202140;3;3;3;138.90;138.90;138.90;1.296;1.296;46.30
813550;384;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;286.45;286.45;286.45;2.250;2.250;57.29
813550;975;04/10/2021;04/10/2021;202140;202140;1;10;04/10/2021;202140;10;10;10;235.20;235.20;235.20;2.660;2.660;23.52
813550;2741;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
815966;2749;02/10/2021;30/10/2021;202139;202143;3;6;09/10/2021;202140;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
816286;4464;02/10/2021;09/10/2021;202139;202140;2;2;09/10/2021;202140;1;1;1;50.00;50.00;50.00;0.432;0.432;50.00
823350;4464;06/10/2021;06/10/2021;202140;202140;1;2;06/10/2021;202140;2;2;2;100.00;100.00;100.00;0.864;0.864;50.00
833249;4464;30/09/2021;09/10/2021;202139;202140;2;2;09/10/2021;202140;1;1;1;50.00;50.00;50.00;0.432;0.432;50.00
838931;2749;01/10/2021;29/10/2021;202139;202143;9;44;05/10/2021;202140;5;5;5;209.50;209.50;209.50;2.500;2.500;41.90
838931;2749;01/10/2021;29/10/2021;202139;202143;9;44;08/10/2021;202140;6;6;6;251.40;251.40;251.40;3.000;3.000;41.90
896708;384;02/10/2021;08/10/2021;202139;202140;1;3;08/10/2021;202140;3;3;3;171.87;171.87;171.87;1.350;1.350;57.29
896708;2741;01/10/2021;08/10/2021;202139;202140;2;10;08/10/2021;202140;4;4;4;168.00;168.00;168.00;1.000;1.000;42.00
908543;975;09/10/2021;09/10/2021;202140;202140;1;2;09/10/2021;202140;2;2;2;36.60;36.60;36.60;0.532;0.532;18.30
950374;2749;02/10/2021;16/10/2021;202139;202141;3;5;09/10/2021;202140;2;2;2;85.80;85.80;85.80;1.000;1.000;42.90
969325;975;05/10/2021;05/10/2021;202140;202140;1;5;05/10/2021;202140;5;5;5;117.60;117.60;117.60;1.330;1.330;23.52
969325;2741;05/10/2021;05/10/2021;202140;202140;1;5;05/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
986211;4464;09/10/2021;09/10/2021;202140;202140;1;1;09/10/2021;202140;1;1;1;50.00;50.00;50.00;0.432;0.432;50.00
997837;4464;06/10/2021;06/10/2021;202140;202140;1;1;06/10/2021;202140;1;1;1;50.00;50.00;50.00;0.432;0.432;50.00
1003217;2749;02/10/2021;23/10/2021;202139;202142;4;18;09/10/2021;202140;6;6;6;251.40;251.40;251.40;3.000;3.000;41.90
1003217;4464;09/10/2021;09/10/2021;202140;202140;1;2;09/10/2021;202140;2;2;2;97.80;97.80;97.80;0.864;0.864;48.90
1004404;4464;02/10/2021;09/10/2021;202139;202140;2;3;09/10/2021;202140;1;1;1;50.00;50.00;50.00;0.432;0.432;50.00
1009962;2749;02/10/2021;23/10/2021;202139;202142;4;20;09/10/2021;202140;5;5;5;209.50;209.50;209.50;2.500;2.500;41.90
1016575;4464;05/10/2021;05/10/2021;202140;202140;1;1;05/10/2021;202140;1;1;1;48.90;48.90;48.90;0.432;0.432;48.90
1030759;4464;06/10/2021;06/10/2021;202140;202140;1;1;06/10/2021;202140;1;1;1;50.00;50.00;50.00;0.432;0.432;50.00
1033275;4464;05/10/2021;05/10/2021;202140;202140;1;2;05/10/2021;202140;2;2;2;97.80;97.80;97.80;0.864;0.864;48.90
1082598;975;06/10/2021;06/10/2021;202140;202140;1;3;06/10/2021;202140;3;3;3;54.90;54.90;54.90;0.798;0.798;18.30
1088855;2749;05/10/2021;12/10/2021;202140;202141;2;5;05/10/2021;202140;1;1;1;41.90;41.90;41.90;0.500;0.500;41.90
1089624;4464;08/10/2021;08/10/2021;202140;202140;1;1;08/10/2021;202140;1;1;1;47.48;47.48;47.48;0.432;0.432;47.48
1095983;975;09/10/2021;09/10/2021;202140;202140;1;5;09/10/2021;202140;5;5;5;91.50;91.50;91.50;1.330;1.330;18.30
1112916;2741;05/10/2021;05/10/2021;202140;202140;1;5;05/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
1112916;4464;05/10/2021;05/10/2021;202140;202140;1;3;05/10/2021;202140;3;3;3;138.90;138.90;138.90;1.296;1.296;46.30
1163184;2749;04/10/2021;18/10/2021;202140;202142;3;3;04/10/2021;202140;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
1166913;2749;02/10/2021;23/10/2021;202139;202142;3;3;09/10/2021;202140;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
1193331;2749;05/10/2021;19/10/2021;202140;202142;2;23;05/10/2021;202140;13;13;13;544.70;544.70;544.70;6.500;6.500;41.90
1204980;975;06/10/2021;06/10/2021;202140;202140;1;3;06/10/2021;202140;3;3;3;54.90;54.90;54.90;0.798;0.798;18.30
1204981;975;06/10/2021;06/10/2021;202140;202140;1;6;06/10/2021;202140;6;6;6;109.80;109.80;109.80;1.596;1.596;18.30
1223070;975;05/10/2021;05/10/2021;202140;202140;1;2;05/10/2021;202140;2;2;2;36.60;36.60;36.60;0.532;0.532;18.30
1244866;975;04/10/2021;04/10/2021;202140;202140;1;3;04/10/2021;202140;3;3;3;65.28;65.28;65.28;0.798;0.798;21.76
1265012;975;06/10/2021;06/10/2021;202140;202140;1;5;06/10/2021;202140;5;5;5;117.60;117.60;117.60;1.330;1.330;23.52
1265013;2741;06/10/2021;08/10/2021;202140;202140;1;4;06/10/2021;202140;4;4;4;168.00;168.00;168.00;1.000;1.000;42.00
1265013;2741;06/10/2021;08/10/2021;202140;202140;1;4;08/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
1303476;975;02/10/2021;09/10/2021;202139;202140;2;6;09/10/2021;202140;3;3;3;54.90;54.90;54.90;0.798;0.798;18.30
1312059;2741;30/09/2021;08/10/2021;202139;202140;1;5;06/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
1312059;2741;30/09/2021;08/10/2021;202139;202140;1;5;08/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
1384881;2749;02/10/2021;09/10/2021;202139;202140;2;3;09/10/2021;202140;1;1;1;41.90;41.90;41.90;0.500;0.500;41.90
6727320;975;04/10/2021;04/10/2021;202140;202140;1;2;04/10/2021;202140;2;2;2;36.60;36.60;36.60;0.532;0.532;18.30
6727321;975;05/10/2021;05/10/2021;202140;202140;1;2;05/10/2021;202140;2;2;2;36.60;36.60;36.60;0.532;0.532;18.30
6735575;2749;05/10/2021;19/10/2021;202140;202142;3;10;05/10/2021;202140;3;3;3;128.70;128.70;128.70;1.500;1.500;42.90
6771186;2749;01/10/2021;08/10/2021;202139;202140;2;4;08/10/2021;202140;2;2;2;85.80;85.80;85.80;1.000;1.000;42.90
6777231;2749;09/10/2021;09/10/2021;202140;202140;1;2;09/10/2021;202140;2;2;2;85.80;85.80;85.80;1.000;1.000;42.90
6787888;384;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;286.45;286.45;286.45;2.250;2.250;57.29
6787888;975;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;117.60;117.60;117.60;1.330;1.330;23.52
6787888;2741;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
6787889;384;07/10/2021;07/10/2021;202140;202140;1;2;07/10/2021;202140;2;2;2;114.58;114.58;114.58;0.900;0.900;57.29
6787889;975;07/10/2021;07/10/2021;202140;202140;1;3;07/10/2021;202140;3;3;3;70.56;70.56;70.56;0.798;0.798;23.52
6787889;2741;30/09/2021;08/10/2021;202139;202140;1;2;08/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
6863393;384;04/10/2021;04/10/2021;202140;202140;1;10;04/10/2021;202140;10;10;10;572.90;572.90;572.90;4.500;4.500;57.29
7041539;975;09/10/2021;09/10/2021;202140;202140;1;2;09/10/2021;202140;2;2;2;36.60;36.60;36.60;0.532;0.532;18.30
7065584;2741;30/09/2021;08/10/2021;202139;202140;1;10;08/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7065586;384;02/10/2021;09/10/2021;202139;202140;2;6;09/10/2021;202140;3;3;3;171.87;171.87;171.87;1.350;1.350;57.29
7098518;384;07/10/2021;08/10/2021;202140;202140;1;3;07/10/2021;202140;3;3;3;171.87;171.87;171.87;1.350;1.350;57.29
7098518;384;07/10/2021;08/10/2021;202140;202140;1;3;08/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7098519;384;30/09/2021;08/10/2021;202139;202140;3;54;05/10/2021;202140;17;17;17;848.30;848.30;848.30;7.650;7.650;49.90
7098519;384;30/09/2021;08/10/2021;202139;202140;3;54;07/10/2021;202140;22;22;22;1097.80;1097.80;1097.80;9.900;9.900;49.90
7098519;384;30/09/2021;08/10/2021;202139;202140;3;54;08/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7101181;384;04/10/2021;04/10/2021;202140;202140;1;6;04/10/2021;202140;6;6;6;343.74;343.74;343.74;2.700;2.700;57.29
7101181;2741;04/10/2021;04/10/2021;202140;202140;1;8;04/10/2021;202140;8;8;8;336.00;336.00;336.00;2.000;2.000;42.00
7131000;384;05/10/2021;05/10/2021;202140;202140;1;10;05/10/2021;202140;10;10;10;572.90;572.90;572.90;4.500;4.500;57.29
7131000;2741;05/10/2021;05/10/2021;202140;202140;1;10;05/10/2021;202140;10;10;10;420.00;420.00;420.00;2.500;2.500;42.00
7183009;384;04/10/2021;04/10/2021;202140;202140;1;3;04/10/2021;202140;3;3;3;171.87;171.87;171.87;1.350;1.350;57.29
7183009;2741;05/10/2021;05/10/2021;202140;202140;0;0;05/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7184037;384;02/10/2021;09/10/2021;202139;202140;2;5;09/10/2021;202140;3;3;3;171.87;171.87;171.87;1.350;1.350;57.29
7184037;2741;05/10/2021;09/10/2021;202140;202140;1;2;05/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7184037;2741;05/10/2021;09/10/2021;202140;202140;1;2;09/10/2021;202140;2;2;2;84.00;84.00;84.00;0.500;0.500;42.00
7187401;384;04/10/2021;04/10/2021;202140;202140;1;6;04/10/2021;202140;6;6;6;343.74;343.74;343.74;2.700;2.700;57.29
7187401;2741;04/10/2021;05/10/2021;202140;202140;1;6;04/10/2021;202140;6;6;6;252.00;252.00;252.00;1.500;1.500;42.00
7187401;2741;04/10/2021;05/10/2021;202140;202140;1;6;05/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7195597;384;30/09/2021;07/10/2021;202139;202140;2;11;07/10/2021;202140;2;2;2;114.58;114.58;114.58;0.900;0.900;57.29
7195597;2741;30/09/2021;07/10/2021;202139;202140;2;22;07/10/2021;202140;10;10;10;420.00;420.00;420.00;2.500;2.500;42.00
7226883;2741;07/10/2021;07/10/2021;202140;202140;1;5;07/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
7236976;384;06/10/2021;06/10/2021;202140;202140;0;0;06/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7251436;384;08/10/2021;08/10/2021;202140;202140;1;2;08/10/2021;202140;2;2;2;114.58;114.58;114.58;0.900;0.900;57.29
7253946;384;01/10/2021;08/10/2021;202139;202140;2;14;08/10/2021;202140;6;6;6;343.74;343.74;343.74;2.700;2.700;57.29
7253946;2741;01/10/2021;08/10/2021;202139;202140;2;6;08/10/2021;202140;2;2;2;84.00;84.00;84.00;0.500;0.500;42.00
7264362;2741;08/10/2021;08/10/2021;202140;202140;1;5;08/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
7288954;384;05/10/2021;05/10/2021;202140;202140;1;6;05/10/2021;202140;6;6;6;343.74;343.74;343.74;2.700;2.700;57.29
7315870;384;30/09/2021;06/10/2021;202139;202140;2;7;05/10/2021;202140;4;4;4;229.16;229.16;229.16;1.800;1.800;57.29
7315870;384;30/09/2021;06/10/2021;202139;202140;2;7;06/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7379624;384;08/10/2021;08/10/2021;202140;202140;1;8;08/10/2021;202140;8;8;8;458.32;458.32;458.32;3.600;3.600;57.29
7379624;2741;08/10/2021;08/10/2021;202140;202140;1;10;08/10/2021;202140;10;10;10;420.00;420.00;420.00;2.500;2.500;42.00
7464610;2749;02/10/2021;23/10/2021;202139;202142;4;7;09/10/2021;202140;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
7498225;384;30/09/2021;07/10/2021;202139;202140;2;7;07/10/2021;202140;3;3;3;171.87;171.87;171.87;1.350;1.350;57.29
7498225;2741;30/09/2021;08/10/2021;202139;202140;2;12;07/10/2021;202140;6;6;6;252.00;252.00;252.00;1.500;1.500;42.00
7498225;2741;30/09/2021;08/10/2021;202139;202140;2;12;08/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7504173;384;05/10/2021;05/10/2021;202140;202140;1;4;05/10/2021;202140;4;4;4;229.16;229.16;229.16;1.800;1.800;57.29
7504173;2741;06/10/2021;06/10/2021;202140;202140;0;0;06/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7504174;384;30/09/2021;07/10/2021;202139;202140;2;12;07/10/2021;202140;4;4;4;229.16;229.16;229.16;1.800;1.800;57.29
7504174;2741;30/09/2021;08/10/2021;202139;202140;2;14;07/10/2021;202140;2;2;2;84.00;84.00;84.00;0.500;0.500;42.00
7504174;2741;30/09/2021;08/10/2021;202139;202140;2;14;08/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7537112;384;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;286.45;286.45;286.45;2.250;2.250;57.29
7537112;2741;04/10/2021;04/10/2021;202140;202140;1;8;04/10/2021;202140;8;8;8;336.00;336.00;336.00;2.000;2.000;42.00
7543317;384;04/10/2021;04/10/2021;202140;202140;1;6;04/10/2021;202140;6;6;6;343.74;343.74;343.74;2.700;2.700;57.29
7543317;2741;04/10/2021;04/10/2021;202140;202140;1;3;04/10/2021;202140;3;3;3;126.00;126.00;126.00;0.750;0.750;42.00
7558898;384;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;286.45;286.45;286.45;2.250;2.250;57.29
7558898;2741;05/10/2021;05/10/2021;202140;202140;0;0;05/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7612226;384;07/10/2021;07/10/2021;202140;202140;1;4;07/10/2021;202140;4;4;4;229.16;229.16;229.16;1.800;1.800;57.29
7612226;2741;07/10/2021;07/10/2021;202140;202140;1;4;07/10/2021;202140;4;4;4;168.00;168.00;168.00;1.000;1.000;42.00
7613955;384;04/10/2021;05/10/2021;202140;202140;1;8;04/10/2021;202140;8;8;8;458.32;458.32;458.32;3.600;3.600;57.29
7613955;384;04/10/2021;05/10/2021;202140;202140;1;8;05/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7613955;2741;04/10/2021;04/10/2021;202140;202140;1;5;04/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
7626826;384;30/09/2021;07/10/2021;202139;202140;2;22;07/10/2021;202140;10;10;10;572.90;572.90;572.90;4.500;4.500;57.29
7699415;384;30/09/2021;07/10/2021;202139;202140;3;36;05/10/2021;202140;3;3;3;149.70;149.70;149.70;1.350;1.350;49.90
7699415;384;30/09/2021;07/10/2021;202139;202140;3;36;07/10/2021;202140;7;7;7;349.30;349.30;349.30;3.150;3.150;49.90
7719599;384;30/09/2021;07/10/2021;202139;202140;3;47;05/10/2021;202140;30;30;30;1497.00;1497.00;1497.00;13.500;13.500;49.90
7719599;384;30/09/2021;07/10/2021;202139;202140;3;47;07/10/2021;202140;6;6;6;299.40;299.40;299.40;2.700;2.700;49.90
7753164;2749;09/10/2021;23/10/2021;202140;202142;3;3;09/10/2021;202140;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
7753562;384;30/09/2021;07/10/2021;202139;202140;2;15;07/10/2021;202140;10;10;10;572.90;572.90;572.90;4.500;4.500;57.29
7753562;2741;30/09/2021;07/10/2021;202139;202140;2;28;07/10/2021;202140;12;12;12;504.00;504.00;504.00;3.000;3.000;42.00
7754091;2741;04/10/2021;04/10/2021;202140;202140;1;6;04/10/2021;202140;6;6;6;252.00;252.00;252.00;1.500;1.500;42.00
7779573;2749;09/10/2021;09/10/2021;202140;202140;1;1;09/10/2021;202140;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
7790038;2749;05/10/2021;22/10/2021;202140;202142;4;17;05/10/2021;202140;5;5;5;209.50;209.50;209.50;2.500;2.500;41.90
7796948;384;04/10/2021;04/10/2021;202140;202140;1;6;04/10/2021;202140;6;6;6;343.74;343.74;343.74;2.700;2.700;57.29
7796948;2741;05/10/2021;05/10/2021;202140;202140;0;0;05/10/2021;202140;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
7825720;384;04/10/2021;04/10/2021;202140;202140;1;10;04/10/2021;202140;10;10;10;572.90;572.90;572.90;4.500;4.500;57.29
7825720;2741;04/10/2021;04/10/2021;202140;202140;1;10;04/10/2021;202140;10;10;10;420.00;420.00;420.00;2.500;2.500;42.00
7827741;384;02/10/2021;09/10/2021;202139;202140;2;4;09/10/2021;202140;2;2;2;114.58;114.58;114.58;0.900;0.900;57.29
7827741;2741;09/10/2021;09/10/2021;202140;202140;1;1;09/10/2021;202140;1;1;1;42.00;42.00;42.00;0.250;0.250;42.00
7827742;384;06/10/2021;06/10/2021;202140;202140;1;3;06/10/2021;202140;3;3;3;171.87;171.87;171.87;1.350;1.350;57.29
7827742;2741;06/10/2021;06/10/2021;202140;202140;1;5;06/10/2021;202140;5;5;5;210.00;210.00;210.00;1.250;1.250;42.00
323606;384;30/09/2021;12/10/2021;202139;202141;4;118;11/10/2021;202141;40;40;40;2279.20;2279.20;2279.20;18.000;18.000;56.98
323606;384;30/09/2021;12/10/2021;202139;202141;4;118;12/10/2021;202141;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;11/10/2021;202141;30;30;30;1952.40;1952.40;1952.40;7.500;7.500;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;12/10/2021;202141;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;14/10/2021;202141;46;46;46;2993.68;2993.68;2993.68;11.500;11.500;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;15/10/2021;202141;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;2741;30/09/2021;15/10/2021;202139;202141;3;41;14/10/2021;202141;16;16;16;737.44;737.44;737.44;4.000;4.000;46.09
323606;2741;30/09/2021;15/10/2021;202139;202141;3;41;15/10/2021;202141;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;2749;30/09/2021;29/10/2021;202139;202143;8;250;11/10/2021;202141;44;44;44;2017.84;2017.84;2017.84;22.000;22.000;45.86
323606;2749;30/09/2021;29/10/2021;202139;202143;8;250;12/10/2021;202141;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;2749;30/09/2021;29/10/2021;202139;202143;8;250;14/10/2021;202141;14;14;14;642.04;642.04;642.04;7.000;7.000;45.86
323606;2749;30/09/2021;29/10/2021;202139;202143;8;250;15/10/2021;202141;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
